ID,Formation_E
3662,960.4584
3663,941.8528
3664,1095.1401
3665,944.6202
3666,970.0888
3667,970.455
3668,963.5004
3669,949.3191
3670,982.3453
3671,978.94
3672,989.6973
3673,1013.4281
3674,1037.3401
3675,885.0801
3676,1110.695
3677,1125.548
3678,1126.908
3679,1140.143
3680,1139.047
3681,1164.47
3682,1218.576
3683,1174.162
3684,1227.981
3685,1218.193
3686,1228.728
3687,1298.07
3688,1254.173
3689,1287.793
3690,1380.752
3691,1361.118
3692,1372.113
3693,1369.629
3694,1379.783
3695,1389.107
3696,1362.146
3697,1375.619
3698,1395.681
3699,1470.135
3700,1460.092
3701,1531.282
3702,1503.604
3703,1559.595
3704,1604.083
3705,1592.844
3706,1624.398
3707,1582.469
3708,1633.918
3709,1607.313
3710,1657.566
3711,1611.186
3712,1657.066
3713,1724.234
3714,1660.014
3715,1767.306
3716,1749.781
3717,1813.932
3718,1835.573
3719,1842.288
3720,1810.975
3721,1885.549
3722,1864.549
3723,1903.14
3724,1887.66
3725,1963.179
3726,1976.04
3727,2001.245
3728,2092.575
3729,1997.372
3730,2168.209
3731,2142.271
3732,2074.768
3733,2123.474
3734,2165.059
3735,2214.733
3736,2219.296
3737,2197.635
3738,2209.639
3739,2237.532
3740,2323.989
3741,2288.906
3742,2429.747
3743,2397.174
3744,2368.334
3745,2402.523
3746,2536.122
3747,2529.005
3748,2511.72
3749,2516.633
3750,2539.59
3751,2532.395
3752,2629.222
3753,2745.103
3754,2588.201
3755,2702.365
3756,2682.094
3757,2712.082
3758,2807.545
3759,2789.052
3760,2852.377
3761,2894.393
3762,2944.444
3763,2916.229
3764,2890.305
3765,2970.872
3766,2931.384
3767,3079.121
3768,3170.174
3769,3014.16
3770,3165.553
3771,3167.41
3772,3253.677
3773,3374.445
3774,3279.501
3775,3337.677
3776,3296.717
3777,3265.64
3778,3384.892
3779,3640.425
3780,3592.559
3781,3654.15
3782,3661.266
3783,3722.662
3784,3764.484
3785,3674.513
3786,3754.756
3787,3882.659
3788,3838.911
3789,3860.127
3790,3770.566
3791,4083.493
3792,4160.647
3793,4074.979
3794,4166.926
3795,4193.58
3796,4227.681
3797,4186.623
3798,4252.002
3799,4470.351
3800,4348.238
3801,569.2688
3802,630.7609
3803,1484.105
3804,2157.26
3805,3134.112
3806,3624.444
3807,3716.525
3808,3790.12
3809,3887.263
3810,3912.116
3811,547.7552
3812,570.9412
3813,1362.579
3814,1950.045
3815,2958.471
3816,3404.268
3817,3552.072
3818,3674.719
3819,3721.02
3820,3765.298
3821,507.6226
3822,521.114
3823,971.704
3824,1408.227
3825,1914.027
3826,2577.113
3827,3027.027
3828,3368.217
3829,3512.568
3830,3613.181
3831,477.8737
3832,481.299
3833,867.4587
3834,1024.54
3835,1583.663
3836,2008.887
3837,2402.743
3838,2807.415
3839,3106.726
3840,3346.717
3841,411.0518
3842,390.8944
3843,623.203
3844,812.3789
3845,1053.516
3846,1533.909
3847,1776.438
3848,2208.021
3849,2526.731
3850,2877.313
3851,318.0078
3852,322.4142
3853,542.0438
3854,727.503
3855,1016.523
3856,1205.703
3857,1487.168
3858,1802.313
3859,2072.17
3860,2362.893
3861,301.9852
3862,294.6265
3863,422.593
3864,583.1631
3865,769.6256
3866,984.332
3867,1221.15
3868,1508.985
3869,1766.252
3870,1990.586
3871,266.2635
3872,255.63
3873,396.0243
3874,529.4524
3875,695.3432
3876,806.5146
3877,962.161
3878,1111.626
3879,1352.058
3880,1767.053
3881,206.3839
3882,205.752
3883,358.0719
3884,440.4101
3885,684.8355
3886,705.2065
3887,877.4752
3888,988.001
3889,1095.627
3890,1362.489
3891,195.6886
3892,185.9571
3893,313.4674
3894,387.3424
3895,498.5857
3896,607.7111
3897,678.6793
3898,769.3739
3899,872.3977
3900,1172.813
3901,605.3129
3902,646.2229
3903,1541.932
3904,2299.628
3905,3238.418
3906,3725.396
3907,3900.124
3908,3997.876
3909,4040.078
3910,4074.037
3911,562.3828
3912,587.5692
3913,1378.813
3914,2086.97
3915,3022.322
3916,3557.414
3917,3687.061
3918,3781.73
3919,3897.747
3920,3918.905
3921,521.6769
3922,548.3911
3923,1017.666
3924,1479.603
3925,1979.028
3926,2638.152
3927,3124.996
3928,3538.533
3929,3686.565
3930,3775.632
3931,491.2218
3932,482.0255
3933,887.2806
3934,1091.06
3935,1621.841
3936,2131.494
3937,2464.185
3938,2922.079
3939,3292.706
3940,3514.771
3941,429.9346
3942,420.7867
3943,697.8133
3944,851.8161
3945,1115.74
3946,1423.612
3947,1817.824
3948,2308.39
3949,2736.496
3950,2967.837
3951,377.0304
3952,365.4247
3953,588.0478
3954,797.5499
3955,968.298
3956,1256.106
3957,1526.126
3958,1884.479
3959,2127.05
3960,2473.354
3961,315.2405
3962,298.9005
3963,467.0286
3964,647.1587
3965,757.9736
3966,1012.781
3967,1130.29
3968,1394.674
3969,1537.868
3970,1870.218
3971,197.0433
3972,197.4575
3973,408.4432
3974,523.3645
3975,654.679
3976,920.5788
3977,1090.098
3978,1289.756
3979,1578.627
3980,1743.841
3981,249.245
3982,231.9491
3983,352.7443
3984,427.2184
3985,532.0871
3986,673.2613
3987,991.007
3988,1058.816
3989,1248.542
3990,1382.799
3991,182.1275
3992,190.5314
3993,293.6092
3994,335.3022
3995,465.367
3996,553.2311
3997,833.5248
3998,930.9501
3999,1047.599
4000,
